vaccine,country,year,coverage,coverage_subnat,age_first,age_last,mid_day
MCV1,UKR,1990,0.89,,,,
MCV1,UKR,1991,0.89,,,,
MCV1,UKR,1992,0.9,,,,
MCV1,UKR,1993,0.94,,,,
MCV1,UKR,1994,0.96,,,,
MCV1,UKR,1995,0.97,,,,
MCV1,UKR,1996,0.92,,,,
MCV1,UKR,1997,0.97,,,,
MCV1,UKR,1998,0.96,,,,
MCV1,UKR,1999,0.99,,,,
MCV1,UKR,2000,0.99,,,,
MCV1,UKR,2001,0.99,,,,
MCV1,UKR,2002,0.99,,,,
MCV1,UKR,2003,0.99,,,,
MCV1,UKR,2004,0.99,,,,
MCV1,UKR,2005,0.96,,,,
MCV1,UKR,2006,0.98,,,,
MCV1,UKR,2007,0.97,,,,
MCV1,UKR,2008,0.94,,,,
MCV1,UKR,2009,0.75,,,,
MCV1,UKR,2010,0.56,,,,
MCV1,UKR,2011,0.67,,,,
MCV1,UKR,2012,0.79,,,,
MCV1,UKR,2013,0.79,,,,
MCV1,UKR,2014,0.56,,,,
MCV1,UKR,2015,0.56,,,,
MCV1,UKR,2016,0.42,,,,
MCV1,UKR,2017,0.86,,,,
MCV1,UKR,2018,0.91,,,,
MCV1,UKR,2019,0.91,,,,
MCV1,UKR,2020,0.91,,,,
MCV1,UKR,2021,0.91,,,,
MCV1,UKR,2022,0.91,,,,
MCV1,UKR,2023,0.91,,,,
MCV1,UKR,2024,0.91,,,,
MCV1,URY,1975,0.0833333333333334,,,,
MCV1,URY,1976,0.166666666666667,,,,
MCV1,URY,1977,0.25,,,,
MCV1,URY,1978,0.333333333333333,,,,
MCV1,URY,1979,0.416666666666667,,,,
MCV1,URY,1980,0.5,,,,
MCV1,URY,1981,0.55,,,,
MCV1,URY,1982,0.52,,,,
MCV1,URY,1983,0.65,,,,
MCV1,URY,1984,0.66,,,,
MCV1,URY,1985,0.59,,,,
MCV1,URY,1986,0.82,,,,
MCV1,URY,1987,0.88,,,,
MCV1,URY,1988,0.72,,,,
MCV1,URY,1989,0.82,,,,
MCV1,URY,1990,0.97,,,,
MCV1,URY,1991,0.96,,,,
MCV1,URY,1992,0.93,,,,
MCV1,URY,1993,0.9,,,,
MCV1,URY,1994,0.9,,,,
MCV1,URY,1995,0.9,,,,
MCV1,URY,1996,0.89,,,,
MCV1,URY,1997,0.92,,,,
MCV1,URY,1998,0.96,,,,
MCV1,URY,1999,0.99,,,,
MCV1,URY,2000,0.89,,,,
MCV1,URY,2001,0.94,,,,
MCV1,URY,2002,0.95,,,,
MCV1,URY,2003,0.95,,,,
MCV1,URY,2004,0.95,,,,
MCV1,URY,2005,0.95,,,,
MCV1,URY,2006,0.94,,,,
MCV1,URY,2007,0.96,,,,
MCV1,URY,2008,0.95,,,,
MCV1,URY,2009,0.94,,,,
MCV1,URY,2010,0.95,,,,
MCV1,URY,2011,0.95,,,,
MCV1,URY,2012,0.96,,,,
MCV1,URY,2013,0.96,,,,
MCV1,URY,2014,0.96,,,,
MCV1,URY,2015,0.96,,,,
MCV1,URY,2016,0.95,,,,
MCV1,URY,2017,0.96,,,,
MCV1,URY,2018,0.97,,,,
MCV1,URY,2019,0.96,,,,
MCV1,URY,2020,0.95,,,,
MCV1,URY,2021,0.96,,,,
MCV1,URY,2022,0.9569,,,,
MCV1,URY,2023,0.9569,,,,
MCV1,URY,2024,0.9569,,,,
MCV1,USA,1974,0.86,,,,
MCV1,USA,1975,0.86,,,,
MCV1,USA,1976,0.86,,,,
MCV1,USA,1977,0.86,,,,
MCV1,USA,1978,0.86,,,,
MCV1,USA,1979,0.86,,,,
MCV1,USA,1980,0.86,,,,
MCV1,USA,1981,0.97,,,,
MCV1,USA,1982,0.97,,,,
MCV1,USA,1983,0.98,,,,
MCV1,USA,1984,0.98,,,,
MCV1,USA,1985,0.97,,,,
MCV1,USA,1986,0.97,,,,
MCV1,USA,1987,0.82,,,,
MCV1,USA,1988,0.98,,,,
MCV1,USA,1989,0.94,,,,
MCV1,USA,1990,0.9,,,,
MCV1,USA,1991,0.87,,,,
MCV1,USA,1992,0.83,,,,
MCV1,USA,1993,0.84,,,,
MCV1,USA,1994,0.89,,,,
MCV1,USA,1995,0.88,,,,
MCV1,USA,1996,0.91,,,,
MCV1,USA,1997,0.91,,,,
MCV1,USA,1998,0.92,,,,
MCV1,USA,1999,0.92,,,,
MCV1,USA,2000,0.91,,,,
MCV1,USA,2001,0.91,,,,
MCV1,USA,2002,0.91,,,,
MCV1,USA,2003,0.93,,,,
MCV1,USA,2004,0.93,,,,
MCV1,USA,2005,0.92,,,,
MCV1,USA,2006,0.92,,,,
MCV1,USA,2007,0.92,,,,
MCV1,USA,2008,0.92,,,,
MCV1,USA,2009,0.9,,,,
MCV1,USA,2010,0.92,,,,
MCV1,USA,2011,0.92,,,,
MCV1,USA,2012,0.91,,,,
MCV1,USA,2013,0.92,,,,
MCV1,USA,2014,0.92,,,,
MCV1,USA,2015,0.92,,,,
MCV1,USA,2016,0.92,,,,
MCV1,USA,2017,0.91,,,,
MCV1,USA,2018,0.92,,,,
MCV1,USA,2019,0.9,,,,
MCV1,USA,2020,0.91,,,,
MCV1,USA,2021,0.91,,,,
MCV1,USA,2022,0.916,,,,
MCV1,USA,2023,0.916,,,,
MCV1,USA,2024,0.916,,,,
MCV1,UZB,1984,0.73,,,,
MCV1,UZB,1985,0.92,,,,
MCV1,UZB,1986,0.9,,,,
MCV1,UZB,1987,0.89,,,,
MCV1,UZB,1988,0.9,,,,
MCV1,UZB,1989,0.81,,,,
MCV1,UZB,1990,0.85,,,,
MCV1,UZB,1991,0.835,,,,
MCV1,UZB,1992,0.84,,,,
MCV1,UZB,1993,0.82,,,,
MCV1,UZB,1994,0.71,,,,
MCV1,UZB,1995,0.91,,,,
MCV1,UZB,1996,0.95,,,,
MCV1,UZB,1997,0.96,,,,
MCV1,UZB,1998,0.95,,,,
MCV1,UZB,1999,0.96,,,,
MCV1,UZB,2000,0.99,,,,
MCV1,UZB,2001,0.99,,,,
MCV1,UZB,2002,0.97,,,,
MCV1,UZB,2003,0.99,,,,
MCV1,UZB,2004,0.98,,,,
MCV1,UZB,2005,0.99,,,,
MCV1,UZB,2006,0.98,,,,
MCV1,UZB,2007,0.98,,,,
MCV1,UZB,2008,0.98,,,,
MCV1,UZB,2009,0.95,,,,
MCV1,UZB,2010,0.98,,,,
MCV1,UZB,2011,0.99,,,,
MCV1,UZB,2012,0.99,,,,
MCV1,UZB,2013,0.97,,,,
MCV1,UZB,2014,0.99,,,,
MCV1,UZB,2015,0.99,,,,
MCV1,UZB,2016,0.99,,,,
MCV1,UZB,2017,0.99,,,,
MCV1,UZB,2018,0.96,,,,
MCV1,UZB,2019,0.9616,,,,
MCV1,UZB,2020,0.9631,,,,
MCV1,UZB,2021,0.9645,,,,
MCV1,UZB,2022,0.9659,,,,
MCV1,UZB,2023,0.9673,,,,
MCV1,UZB,2024,0.9686,,,,
MCV1,VCT,1982,0.4,,,,
MCV1,VCT,1983,0.59,,,,
MCV1,VCT,1984,0.92,,,,
MCV1,VCT,1985,0.74,,,,
MCV1,VCT,1986,0.88,,,,
MCV1,VCT,1987,0.91,,,,
MCV1,VCT,1988,0.97,,,,
MCV1,VCT,1989,0.99,,,,
MCV1,VCT,1990,0.96,,,,
MCV1,VCT,1991,0.99,,,,
MCV1,VCT,1992,0.99,,,,
MCV1,VCT,1993,0.99,,,,
MCV1,VCT,1994,0.99,,,,
MCV1,VCT,1995,0.99,,,,
MCV1,VCT,1996,0.99,,,,
MCV1,VCT,1997,0.99,,,,
MCV1,VCT,1998,0.99,,,,
MCV1,VCT,1999,0.87,,,,
MCV1,VCT,2000,0.96,,,,
MCV1,VCT,2001,0.98,,,,
MCV1,VCT,2002,0.99,,,,
MCV1,VCT,2003,0.94,,,,
MCV1,VCT,2004,0.99,,,,
MCV1,VCT,2005,0.97,,,,
MCV1,VCT,2006,0.99,,,,
MCV1,VCT,2007,0.99,,,,
MCV1,VCT,2008,0.99,,,,
MCV1,VCT,2009,0.99,,,,
MCV1,VCT,2010,0.99,,,,
MCV1,VCT,2011,0.97,,,,
MCV1,VCT,2012,0.94,,,,
MCV1,VCT,2013,0.99,,,,
MCV1,VCT,2014,0.99,,,,
MCV1,VCT,2015,0.99,,,,
MCV1,VCT,2016,0.99,,,,
MCV1,VCT,2017,0.99,,,,
MCV1,VCT,2018,0.99,,,,
MCV1,VCT,2019,0.99,,,,
MCV1,VCT,2020,0.99,,,,
MCV1,VCT,2021,0.99,,,,
MCV1,VEN,1975,0.0833333333333334,,,,
MCV1,VEN,1976,0.166666666666667,,,,
MCV1,VEN,1977,0.25,,,,
MCV1,VEN,1978,0.333333333333333,,,,
MCV1,VEN,1979,0.416666666666667,,,,
MCV1,VEN,1980,0.5,,,,
MCV1,VEN,1981,0.43,,,,
MCV1,VEN,1982,0.45,,,,
MCV1,VEN,1983,0.42,,,,
MCV1,VEN,1984,0.41,,,,
MCV1,VEN,1985,0.56,,,,
MCV1,VEN,1986,0.48,,,,
MCV1,VEN,1987,0.54,,,,
MCV1,VEN,1988,0.51,,,,
MCV1,VEN,1989,0.5,,,,
MCV1,VEN,1990,0.61,,,,
MCV1,VEN,1991,0.63,,,,
MCV1,VEN,1992,0.61,,,,
MCV1,VEN,1993,0.62,,,,
MCV1,VEN,1994,0.94,,,,
MCV1,VEN,1995,0.47,,,,
MCV1,VEN,1996,0.64,,,,
MCV1,VEN,1997,0.68,,,,
MCV1,VEN,1998,0.92,,,,
MCV1,VEN,1999,0.84,,,,
MCV1,VEN,2000,0.84,,,,
MCV1,VEN,2001,0.98,,,,
MCV1,VEN,2002,0.83,,,,
MCV1,VEN,2003,0.83,,,,
MCV1,VEN,2004,0.8,,,,
MCV1,VEN,2005,0.76,,,,
MCV1,VEN,2006,0.82,,,,
MCV1,VEN,2007,0.87,,,,
MCV1,VEN,2008,0.93,,,,
MCV1,VEN,2009,0.87,,,,
MCV1,VEN,2010,0.79,,,,
MCV1,VEN,2011,0.86,,,,
MCV1,VEN,2012,0.87,,,,
MCV1,VEN,2013,0.85,,,,
MCV1,VEN,2014,0.89,,,,
MCV1,VEN,2015,0.92,,,,
MCV1,VEN,2016,0.88,,,,
MCV1,VEN,2017,0.96,,,,
MCV1,VEN,2018,0.74,,,,
MCV1,VEN,2019,0.7492,,,,
MCV1,VEN,2020,0.7583,,,,
MCV1,VEN,2021,0.7671,,,,
MCV1,VEN,2022,0.7757,,,,
MCV1,VEN,2023,0.784,,,,
MCV1,VEN,2024,0.7921,,,,
MCV1,VNM,1982,0.01,,,,
MCV1,VNM,1983,0.03,,,,
MCV1,VNM,1984,0.04,,,,
MCV1,VNM,1985,0.19,,,,
MCV1,VNM,1986,0.39,,,,
MCV1,VNM,1987,0.36,,,,
MCV1,VNM,1988,0.56,,,,
MCV1,VNM,1989,0.76,,,,
MCV1,VNM,1990,0.88,,,,
MCV1,VNM,1991,0.88,,,,
MCV1,VNM,1992,0.9,,,,
MCV1,VNM,1993,0.93,,,,
MCV1,VNM,1994,0.96,,,,
MCV1,VNM,1995,0.95,,,,
MCV1,VNM,1996,0.96,,,,
MCV1,VNM,1997,0.96,,,,
MCV1,VNM,1998,0.96,,,,
MCV1,VNM,1999,0.94,,,,
MCV1,VNM,2000,0.97,,,,
MCV1,VNM,2001,0.98,,,,
MCV1,VNM,2002,0.96,,,,
MCV1,VNM,2003,0.93,,,,
MCV1,VNM,2004,0.97,,,,
MCV1,VNM,2005,0.95,,,,
MCV1,VNM,2006,0.93,,,,
MCV1,VNM,2007,0.83,,,,
MCV1,VNM,2008,0.92,,,,
MCV1,VNM,2009,0.97,,,,
MCV1,VNM,2010,0.98,,,,
MCV1,VNM,2011,0.96,,,,
MCV1,VNM,2012,0.96,,,,
MCV1,VNM,2013,0.98,,,,
MCV1,VNM,2014,0.97,,,,
MCV1,VNM,2015,0.97,,,,
MCV1,VNM,2016,0.99,,,,
MCV1,VNM,2017,0.97,,,,
MCV1,VNM,2018,0.97,,,,
MCV1,VNM,2019,0.97,,,,
MCV1,VNM,2020,0.97,,,,
MCV1,VNM,2021,0.9701,,,,
MCV1,VNM,2022,0.9701,,,,
MCV1,VNM,2023,0.9701,,,,
MCV1,VNM,2024,0.9701,,,,
MCV1,VUT,1982,0.2,,,,
MCV1,VUT,1983,0.23,,,,
MCV1,VUT,1984,0.18,,,,
MCV1,VUT,1985,0.26,,,,
MCV1,VUT,1986,0.22,,,,
MCV1,VUT,1987,0.34,,,,
MCV1,VUT,1988,0.46,,,,
MCV1,VUT,1989,0.5,,,,
MCV1,VUT,1990,0.66,,,,
MCV1,VUT,1991,0.63,,,,
MCV1,VUT,1992,0.66,,,,
MCV1,VUT,1993,0.74,,,,
MCV1,VUT,1994,0.53,,,,
MCV1,VUT,1995,0.6,,,,
MCV1,VUT,1996,0.61,,,,
MCV1,VUT,1997,0.65,,,,
MCV1,VUT,1998,0.64,,,,
MCV1,VUT,1999,0.62,,,,
MCV1,VUT,2000,0.61,,,,
MCV1,VUT,2001,0.59,,,,
MCV1,VUT,2002,0.58,,,,
MCV1,VUT,2003,0.56,,,,
MCV1,VUT,2004,0.55,,,,
MCV1,VUT,2005,0.53,,,,
MCV1,VUT,2006,0.52,,,,
MCV1,VUT,2007,0.56,,,,
MCV1,VUT,2008,0.61,,,,
MCV1,VUT,2009,0.65,,,,
MCV1,VUT,2010,0.7,,,,
MCV1,VUT,2011,0.75,,,,
MCV1,VUT,2012,0.79,,,,
MCV1,VUT,2013,0.84,,,,
MCV1,VUT,2014,0.9,,,,
MCV1,VUT,2015,0.76,,,,
MCV1,VUT,2016,0.84,,,,
MCV1,VUT,2017,0.8,,,,
MCV1,VUT,2018,0.75,,,,
MCV1,VUT,2019,0.7551,,,,
MCV1,VUT,2020,0.7602,,,,
MCV1,VUT,2021,0.7652,,,,
MCV1,VUT,2022,0.7701,,,,
MCV1,VUT,2023,0.7749,,,,
MCV1,VUT,2024,0.7797,,,,
MCV1,WSM,1982,0.59,,,,
MCV1,WSM,1983,0.78,,,,
MCV1,WSM,1984,0.83,,,,
MCV1,WSM,1985,0.81,,,,
MCV1,WSM,1986,0.91,,,,
MCV1,WSM,1987,0.78,,,,
MCV1,WSM,1988,0.75,,,,
MCV1,WSM,1989,0.82,,,,
MCV1,WSM,1990,0.89,,,,
MCV1,WSM,1991,0.77,,,,
MCV1,WSM,1992,0.9,,,,
MCV1,WSM,1993,0.92,,,,
MCV1,WSM,1994,0.94,,,,
MCV1,WSM,1995,0.96,,,,
MCV1,WSM,1996,0.96,,,,
MCV1,WSM,1997,0.99,,,,
MCV1,WSM,1998,0.99,,,,
MCV1,WSM,1999,0.91,,,,
MCV1,WSM,2000,0.93,,,,
MCV1,WSM,2001,0.92,,,,
MCV1,WSM,2002,0.99,,,,
MCV1,WSM,2003,0.62,,,,
MCV1,WSM,2004,0.25,,,,
MCV1,WSM,2005,0.57,,,,
MCV1,WSM,2006,0.54,,,,
MCV1,WSM,2007,0.63,,,,
MCV1,WSM,2008,0.44,,,,
MCV1,WSM,2009,0.45,,,,
MCV1,WSM,2010,0.56,,,,
MCV1,WSM,2011,0.59,,,,
MCV1,WSM,2012,0.76,,,,
MCV1,WSM,2013,0.9,,,,
MCV1,WSM,2014,0.82,,,,
MCV1,WSM,2015,0.69,,,,
MCV1,WSM,2016,0.68,,,,
MCV1,WSM,2017,0.58,,,,
MCV1,WSM,2018,0.31,,,,
MCV1,WSM,2019,0.3188,,,,
MCV1,WSM,2020,0.3277,,,,
MCV1,WSM,2021,0.3367,,,,
MCV1,WSM,2022,0.3458,,,,
MCV1,WSM,2023,0.3551,,,,
MCV1,WSM,2024,0.3645,,,,
MCV1,YEM,1975,0.0033333333333333,,,,
MCV1,YEM,1976,0.00666666666666671,,,,
MCV1,YEM,1977,0.01,,,,
MCV1,YEM,1978,0.0133333333333333,,,,
MCV1,YEM,1979,0.0166666666666667,,,,
MCV1,YEM,1980,0.02,,,,
MCV1,YEM,1981,0.04,,,,
MCV1,YEM,1982,0.04,,,,
MCV1,YEM,1983,0.0600000000000001,,,,
MCV1,YEM,1984,0.08,,,,
MCV1,YEM,1985,0.13,,,,
MCV1,YEM,1986,0.15,,,,
MCV1,YEM,1987,0.22,,,,
MCV1,YEM,1988,0.34,,,,
MCV1,YEM,1989,0.48,,,,
MCV1,YEM,1990,0.69,,,,
MCV1,YEM,1991,0.53,,,,
MCV1,YEM,1992,0.46,,,,
MCV1,YEM,1993,0.51,,,,
MCV1,YEM,1994,0.31,,,,
MCV1,YEM,1995,0.4,,,,
MCV1,YEM,1996,0.43,,,,
MCV1,YEM,1997,0.41,,,,
MCV1,YEM,1998,0.66,,,,
MCV1,YEM,1999,0.74,,,,
MCV1,YEM,2000,0.7,,,,
MCV1,YEM,2001,0.72,,,,
MCV1,YEM,2002,0.62,,,,
MCV1,YEM,2003,0.64,,,,
MCV1,YEM,2004,0.74,,,,
MCV1,YEM,2005,0.73,,,,
MCV1,YEM,2006,0.65,,,,
MCV1,YEM,2007,0.71,,,,
MCV1,YEM,2008,0.69,,,,
MCV1,YEM,2009,0.65,,,,
MCV1,YEM,2010,0.68,,,,
MCV1,YEM,2011,0.66,,,,
MCV1,YEM,2012,0.63,,,,
MCV1,YEM,2013,0.7,,,,
MCV1,YEM,2014,0.67,,,,
MCV1,YEM,2015,0.67,,,,
MCV1,YEM,2016,0.7,,,,
MCV1,YEM,2017,0.65,,,,
MCV1,YEM,2018,0.64,,,,
MCV1,YEM,2019,0.6437,,,,
MCV1,YEM,2020,0.6474,,,,
MCV1,YEM,2021,0.6511,,,,
MCV1,YEM,2022,0.6547,,,,
MCV1,YEM,2023,0.6584,,,,
MCV1,YEM,2024,0.662,,,,
MCV1,ZAF,1983,0.74,,,,
MCV1,ZAF,1984,0.7,,,,
MCV1,ZAF,1985,0.7,,,,
MCV1,ZAF,1986,0.64,,,,
MCV1,ZAF,1987,0.75,,,,
MCV1,ZAF,1988,0.68,,,,
MCV1,ZAF,1989,0.84,,,,
MCV1,ZAF,1990,0.79,,,,
MCV1,ZAF,1991,0.85,,,,
MCV1,ZAF,1992,0.85,,,,
MCV1,ZAF,1993,0.85,,,,
MCV1,ZAF,1994,0.76,,,,
MCV1,ZAF,1995,0.76,,,,
MCV1,ZAF,1996,0.76,,,,
MCV1,ZAF,1997,0.82,,,,
MCV1,ZAF,1998,0.79,,,,
MCV1,ZAF,1999,0.75,,,,
MCV1,ZAF,2000,0.72,,,,
MCV1,ZAF,2001,0.69,,,,
MCV1,ZAF,2002,0.65,,,,
MCV1,ZAF,2003,0.62,,,,
MCV1,ZAF,2004,0.63,,,,
MCV1,ZAF,2005,0.64,,,,
MCV1,ZAF,2006,0.69,,,,
MCV1,ZAF,2007,0.68,,,,
MCV1,ZAF,2008,0.73,,,,
MCV1,ZAF,2009,0.77,,,,
MCV1,ZAF,2010,0.72,,,,
MCV1,ZAF,2011,0.77,,,,
MCV1,ZAF,2012,0.79,,,,
MCV1,ZAF,2013,0.78,,,,
MCV1,ZAF,2014,0.84,,,,
MCV1,ZAF,2015,0.86,,,,
MCV1,ZAF,2016,0.85,,,,
MCV1,ZAF,2017,0.7,,,,
MCV1,ZAF,2018,0.7,,,,
MCV1,ZAF,2019,0.7057,,,,
MCV1,ZAF,2020,0.7113,,,,
MCV1,ZAF,2021,0.7168,,,,
MCV1,ZAF,2022,0.7223,,,,
MCV1,ZAF,2023,0.7277,,,,
MCV1,ZAF,2024,0.7331,,,,
MCV1,ZMB,1983,0.56,,,,
MCV1,ZMB,1984,0.57,,,,
MCV1,ZMB,1985,0.58,,,,
MCV1,ZMB,1986,0.58,,,,
MCV1,ZMB,1987,0.8,,,,
MCV1,ZMB,1988,0.8,,,,
MCV1,ZMB,1989,0.8,,,,
MCV1,ZMB,1990,0.9,,,,
MCV1,ZMB,1991,0.8,,,,
MCV1,ZMB,1992,0.85,,,,
MCV1,ZMB,1993,0.91,,,,
MCV1,ZMB,1994,0.96,,,,
MCV1,ZMB,1995,0.86,,,,
MCV1,ZMB,1996,0.86,,,,
MCV1,ZMB,1997,0.86,,,,
MCV1,ZMB,1998,0.86,,,,
MCV1,ZMB,1999,0.85,,,,
MCV1,ZMB,2000,0.85,,,,
MCV1,ZMB,2001,0.84,,,,
MCV1,ZMB,2002,0.84,,,,
MCV1,ZMB,2003,0.84,,,,
MCV1,ZMB,2004,0.85,,,,
MCV1,ZMB,2005,0.85,,,,
MCV1,ZMB,2006,0.85,,,,
MCV1,ZMB,2007,0.93,,,,
MCV1,ZMB,2008,0.87,,,,
MCV1,ZMB,2009,0.9,,,,
MCV1,ZMB,2010,0.96,,,,
MCV1,ZMB,2011,0.83,,,,
MCV1,ZMB,2012,0.82,,,,
MCV1,ZMB,2013,0.8,,,,
MCV1,ZMB,2014,0.85,,,,
MCV1,ZMB,2015,0.9,,,,
MCV1,ZMB,2016,0.93,,,,
MCV1,ZMB,2017,0.96,,,,
MCV1,ZMB,2018,0.94,,,,
MCV1,ZMB,2019,0.94,,,,
MCV1,ZMB,2020,0.94,,,,
MCV1,ZMB,2021,0.94,,,,
MCV1,ZMB,2022,0.94,,,,
MCV1,ZMB,2023,0.94,,,,
MCV1,ZMB,2024,0.94,,,,
MCV1,ZWE,1981,0.56,,,,
MCV1,ZWE,1982,0.58,,,,
MCV1,ZWE,1983,0.6,,,,
MCV1,ZWE,1984,0.62,,,,
MCV1,ZWE,1985,0.78,,,,
MCV1,ZWE,1986,0.83,,,,
MCV1,ZWE,1987,0.88,,,,
MCV1,ZWE,1988,0.88,,,,
MCV1,ZWE,1989,0.87,,,,
MCV1,ZWE,1990,0.87,,,,
MCV1,ZWE,1991,0.87,,,,
MCV1,ZWE,1992,0.86,,,,
MCV1,ZWE,1993,0.86,,,,
MCV1,ZWE,1994,0.87,,,,
MCV1,ZWE,1995,0.87,,,,
MCV1,ZWE,1996,0.88,,,,
MCV1,ZWE,1997,0.84,,,,
MCV1,ZWE,1998,0.79,,,,
MCV1,ZWE,1999,0.77,,,,
MCV1,ZWE,2000,0.75,,,,
MCV1,ZWE,2001,0.73,,,,
MCV1,ZWE,2002,0.7,,,,
MCV1,ZWE,2003,0.68,,,,
MCV1,ZWE,2004,0.66,,,,
MCV1,ZWE,2005,0.67,,,,
MCV1,ZWE,2006,0.68,,,,
MCV1,ZWE,2007,0.69,,,,
MCV1,ZWE,2008,0.7,,,,
MCV1,ZWE,2009,0.76,,,,
MCV1,ZWE,2010,0.9,,,,
MCV1,ZWE,2011,0.92,,,,
MCV1,ZWE,2012,0.97,,,,
MCV1,ZWE,2013,0.93,,,,
MCV1,ZWE,2014,0.92,,,,
MCV1,ZWE,2015,0.86,,,,
MCV1,ZWE,2016,0.95,,,,
MCV1,ZWE,2017,0.9,,,,
MCV1,ZWE,2018,0.88,,,,
MCV1,ZWE,2019,0.8823,,,,
MCV1,ZWE,2020,0.8846,,,,
MCV1,ZWE,2021,0.8869,,,,
MCV1,ZWE,2022,0.8891,,,,
MCV1,ZWE,2023,0.8913,,,,
MCV1,ZWE,2024,0.8934,,,,
MCV2,AFG,2004,0.02,,,,
MCV2,AFG,2005,0.09,,,,
MCV2,AFG,2006,0.18,,,,
MCV2,AFG,2007,0.04,,,,
MCV2,AFG,2008,0.23,,,,
MCV2,AFG,2009,0.24,,,,
MCV2,AFG,2010,0.29,,,,
MCV2,AFG,2011,0.31,,,,
MCV2,AFG,2012,0.33,,,,
MCV2,AFG,2013,0.35,,,,
MCV2,AFG,2014,0.39,,,,
MCV2,AFG,2015,0.39,,,,
MCV2,AFG,2016,0.39,,,,
MCV2,AFG,2017,0.39,,,,
MCV2,AFG,2018,0.39,,,,
MCV2,AFG,2019,0.4135,,,,
MCV2,AFG,2020,0.4374,,,,
MCV2,AFG,2021,0.4616,,,,
MCV2,AFG,2022,0.486,,,,
MCV2,AFG,2023,0.5105,,,,
MCV2,AFG,2024,0.5349,,,,
MCV2,AGO,2015,0.26,,,,
MCV2,AGO,2016,0.26,,,,
MCV2,AGO,2017,0.3,,,,
MCV2,AGO,2018,0.35,,,,
MCV2,AGO,2019,0.3756,,,,
MCV2,AGO,2020,0.4019,,,,
MCV2,AGO,2021,0.4288,,,,
MCV2,AGO,2022,0.4561,,,,
MCV2,AGO,2023,0.4837,,,,
MCV2,AGO,2024,0.5114,,,,
MCV2,ALB,2001,0.9,,,,
MCV2,ALB,2002,0.93,,,,
MCV2,ALB,2003,0.93,,,,
MCV2,ALB,2004,0.96,,,,
MCV2,ALB,2005,0.97,,,,
MCV2,ALB,2006,0.94,,,,
MCV2,ALB,2007,0.95,,,,
MCV2,ALB,2008,0.98,,,,
MCV2,ALB,2009,0.98,,,,
MCV2,ALB,2010,0.98,,,,
MCV2,ALB,2011,0.99,,,,
MCV2,ALB,2012,0.99,,,,
MCV2,ALB,2013,0.99,,,,
MCV2,ALB,2014,0.98,,,,
MCV2,ALB,2015,0.98,,,,
MCV2,ALB,2016,0.98,,,,
MCV2,ALB,2017,0.98,,,,
MCV2,ALB,2018,0.96,,,,
MCV2,ALB,2019,0.9627,,,,
MCV2,ALB,2020,0.9653,,,,
MCV2,ALB,2021,0.9677,,,,
MCV2,ALB,2022,0.9699,,,,
MCV2,ALB,2023,0.972,,,,
MCV2,ALB,2024,0.974,,,,
MCV2,AND,2007,0.8,,,,
MCV2,AND,2008,0.86,,,,
MCV2,AND,2009,0.82,,,,
MCV2,AND,2010,0.86,,,,
MCV2,AND,2011,0.82,,,,
MCV2,AND,2012,0.89,,,,
MCV2,AND,2013,0.91,,,,
MCV2,AND,2014,0.9,,,,
MCV2,AND,2015,0.88,,,,
MCV2,AND,2016,0.9,,,,
MCV2,AND,2017,0.94,,,,
MCV2,AND,2018,0.95,,,,
MCV2,AND,2019,0.94,,,,
MCV2,AND,2020,0.93,,,,
MCV2,AND,2021,0.97,,,,
MCV2,AND,2022,0.9598,,,,
MCV2,AND,2023,0.9598,,,,
MCV2,AND,2024,0.9598,,,,
MCV2,ARE,1999,0.96,,,,
MCV2,ARE,2000,0.92,,,,
MCV2,ARE,2001,0.92,,,,
MCV2,ARE,2002,0.92,,,,
MCV2,ARE,2003,0.92,,,,
MCV2,ARE,2004,0.92,,,,
MCV2,ARE,2005,0.94,,,,
MCV2,ARE,2006,0.93,,,,
MCV2,ARE,2007,0.93,,,,
MCV2,ARE,2008,0.92,,,,
MCV2,ARE,2009,0.93,,,,
MCV2,ARE,2010,0.94,,,,
MCV2,ARE,2011,0.95,,,,
MCV2,ARE,2012,0.96,,,,
MCV2,ARE,2013,0.98,,,,
MCV2,ARE,2014,0.99,,,,
MCV2,ARE,2015,0.99,,,,
MCV2,ARE,2016,0.98,,,,
MCV2,ARE,2017,0.97,,,,
MCV2,ARE,2018,0.95,,,,
MCV2,ARE,2019,0.94,,,,
MCV2,ARE,2020,0.92,,,,
MCV2,ARE,2021,0.96,,,,
MCV2,ARE,2022,0.9081,,,,
MCV2,ARE,2023,0.9081,,,,
MCV2,ARE,2024,0.9081,,,,
MCV2,ARG,2000,0.56,,,,
MCV2,ARG,2001,0.56,,,,
MCV2,ARG,2002,0.83,,,,
MCV2,ARG,2003,0.8,,,,
MCV2,ARG,2004,0.93,,,,
MCV2,ARG,2005,0.88,,,,
MCV2,ARG,2006,0.91,,,,
MCV2,ARG,2007,0.84,,,,
MCV2,ARG,2008,0.88,,,,
MCV2,ARG,2009,0.96,,,,
MCV2,ARG,2010,0.94,,,,
MCV2,ARG,2011,0.91,,,,
MCV2,ARG,2012,0.89,,,,
MCV2,ARG,2013,0.83,,,,
MCV2,ARG,2014,0.96,,,,
MCV2,ARG,2015,0.87,,,,
MCV2,ARG,2016,0.88,,,,
MCV2,ARG,2017,0.89,,,,
